Date,Time,NOx(GT),PT08.S1(CO)
2005-01-10,23:00:00,243.8,1176.75
2005-01-11,00:00:00,256.3,1204.5
2005-01-11,01:00:00,212.3,1114.25
2005-01-11,02:00:00,146.3,1047.25
2005-01-11,03:00:00,-200.0,981.5
2005-01-11,04:00:00,96.0,992.0
2005-01-11,05:00:00,105.5,976.75
2005-01-11,06:00:00,114.7,1047.0
2005-01-11,07:00:00,236.4,1125.75
2005-01-11,08:00:00,582.8,1473.75
2005-01-11,09:00:00,662.3,1525.5
2005-01-11,10:00:00,527.5,1386.0
2005-01-11,11:00:00,548.5,1391.75
2005-01-11,12:00:00,530.7,1362.5
2005-01-11,13:00:00,493.2,1331.25
2005-01-11,14:00:00,527.3,1400.75
2005-01-11,15:00:00,487.3,1373.5
2005-01-11,16:00:00,580.5,1436.25
2005-01-11,17:00:00,530.7,1386.0
2005-01-11,18:00:00,495.4,1419.25
2005-01-11,19:00:00,487.2,1427.75
2005-01-11,20:00:00,596.0,1508.0
2005-01-11,21:00:00,594.9,1437.5
2005-01-11,22:00:00,558.8,1414.75
2005-01-11,23:00:00,585.6,1432.5
2005-01-12,00:00:00,399.3,1208.3333333333
2005-01-12,01:00:00,399.4,1280.0
2005-01-12,02:00:00,380.7,1174.25
2005-01-12,03:00:00,-200.0,1022.0
2005-01-12,04:00:00,161.9,1002.25
2005-01-12,05:00:00,182.5,1017.5
2005-01-12,06:00:00,356.6,1095.25
2005-01-12,07:00:00,478.8,1181.75
2005-01-12,08:00:00,851.7,1478.0
2005-01-12,09:00:00,821.6,1515.0
2005-01-12,10:00:00,910.1,1488.25
2005-01-12,11:00:00,800.2,1383.0
2005-01-12,12:00:00,758.0,1383.25
2005-01-12,13:00:00,647.2,1337.0
2005-01-12,14:00:00,430.6,1243.25
2005-01-12,15:00:00,491.3,1303.5
2005-01-12,16:00:00,476.0,1284.0
2005-01-12,17:00:00,537.7,1303.25
2005-01-12,18:00:00,621.3,1460.5
2005-01-12,19:00:00,728.4,1516.75
2005-01-12,20:00:00,715.9,1526.25
2005-01-12,21:00:00,782.0,1494.75
2005-01-12,22:00:00,549.5,1332.5
2005-01-12,23:00:00,376.5,1216.0
2005-01-13,00:00:00,391.4,1231.5
2005-01-13,01:00:00,433.0,1180.5
2005-01-13,02:00:00,286.7,1042.25
2005-01-13,03:00:00,-200.0,1026.5
2005-01-13,04:00:00,191.5,914.5
2005-01-13,05:00:00,161.2,891.0
2005-01-13,06:00:00,194.1,937.0
2005-01-13,07:00:00,343.3,1085.5
2005-01-13,08:00:00,623.7,1325.75
2005-01-13,09:00:00,758.3,1469.0
2005-01-13,10:00:00,760.2,1321.25
2005-01-13,11:00:00,712.8,1396.25
2005-01-13,12:00:00,615.3,1270.25
2005-01-13,13:00:00,318.9,1189.25
2005-01-13,14:00:00,338.4,1227.25
2005-01-13,15:00:00,379.6,1266.25
2005-01-13,16:00:00,365.6,1276.75
2005-01-13,17:00:00,567.1,1437.5
2005-01-13,18:00:00,701.6,1522.75
2005-01-13,19:00:00,522.8,1383.5
2005-01-13,20:00:00,373.3,1282.75
2005-01-13,21:00:00,466.5,1304.0
2005-01-13,22:00:00,259.7,1125.5
2005-01-13,23:00:00,244.3,1140.75
2005-01-14,00:00:00,317.2,1182.75
2005-01-14,01:00:00,223.6,1089.5
2005-01-14,02:00:00,175.8,1031.75
2005-01-14,03:00:00,-200.0,939.75
2005-01-14,04:00:00,102.8,980.5
2005-01-14,05:00:00,366.7,1103.75
2005-01-14,06:00:00,326.4,988.75
2005-01-14,07:00:00,373.9,1078.5
2005-01-14,08:00:00,755.6,1472.0
2005-01-14,09:00:00,690.0,1312.75
2005-01-14,10:00:00,753.5,1362.5
2005-01-14,11:00:00,749.8,1347.25
2005-01-14,12:00:00,589.6,1240.25
2005-01-14,13:00:00,525.2,1279.75
2005-01-14,14:00:00,405.8,1209.5
2005-01-14,15:00:00,359.7,1216.3333333333
2005-01-14,16:00:00,448.3,1320.0
2005-01-14,17:00:00,733.1,1477.0
2005-01-14,18:00:00,847.3,1500.25
2005-01-14,19:00:00,764.9,1512.25
2005-01-14,20:00:00,715.3,1496.25
2005-01-14,21:00:00,715.6,1360.25
2005-01-14,22:00:00,234.8,1024.0
2005-01-14,23:00:00,198.4,1093.5
2005-01-15,00:00:00,292.9,1111.25
2005-01-15,01:00:00,356.2,1096.5
2005-01-15,02:00:00,284.8,1051.0
2005-01-15,03:00:00,-200.0,978.75
2005-01-15,04:00:00,265.8,977.75
2005-01-15,05:00:00,157.9,901.5
2005-01-15,06:00:00,94.5,956.75
2005-01-15,07:00:00,148.4,972.75
2005-01-15,08:00:00,336.5,1074.25
2005-01-15,09:00:00,452.8,1115.0
2005-01-15,10:00:00,496.7,1135.75
2005-01-15,11:00:00,448.1,1128.0
2005-01-15,12:00:00,495.5,1196.25
2005-01-15,13:00:00,534.6,1266.5
2005-01-15,14:00:00,643.7,1354.75
2005-01-15,15:00:00,458.8,1193.75
2005-01-15,16:00:00,408.7,1188.0
2005-01-15,17:00:00,514.8,1278.5
2005-01-15,18:00:00,640.1,1360.75
2005-01-15,19:00:00,816.4,1474.25
2005-01-15,20:00:00,504.7,1235.25
2005-01-15,21:00:00,560.3,1288.75
2005-01-15,22:00:00,388.8,1123.75
2005-01-15,23:00:00,491.6,1230.75
2005-01-16,00:00:00,530.5,1289.0
2005-01-16,01:00:00,487.4,1165.5
2005-01-16,02:00:00,292.7,1061.5
2005-01-16,03:00:00,-200.0,1027.5
2005-01-16,04:00:00,218.8,1002.75
2005-01-16,05:00:00,198.1,929.25
2005-01-16,06:00:00,165.9,951.0
2005-01-16,07:00:00,254.9,1010.75
2005-01-16,08:00:00,311.8,938.5
2005-01-16,09:00:00,235.9,946.25
2005-01-16,10:00:00,171.5,840.75
2005-01-16,11:00:00,138.2,850.0
2005-01-16,12:00:00,121.0,831.0
2005-01-16,13:00:00,143.3,865.5
2005-01-16,14:00:00,114.4,818.75
2005-01-16,15:00:00,106.7,832.5
2005-01-16,16:00:00,175.7,877.25
2005-01-16,17:00:00,180.3,892.25
2005-01-16,18:00:00,212.0,898.75
2005-01-16,19:00:00,330.7,1007.75
2005-01-16,20:00:00,368.7,1012.5
2005-01-16,21:00:00,273.7,911.5
2005-01-16,22:00:00,198.5,907.25
2005-01-16,23:00:00,248.2,953.25
2005-01-17,00:00:00,197.2,915.75
2005-01-17,01:00:00,147.2,894.0
2005-01-17,02:00:00,135.4,894.75
2005-01-17,03:00:00,-200.0,845.0
2005-01-17,04:00:00,94.5,836.75
2005-01-17,05:00:00,94.1,794.5
2005-01-17,06:00:00,120.6,874.25
2005-01-17,07:00:00,130.6,920.33333333333
2005-01-17,08:00:00,552.2,1257.25
2005-01-17,09:00:00,614.1,1222.25
2005-01-17,10:00:00,530.1,1195.75
2005-01-17,11:00:00,720.7,1214.0
2005-01-17,12:00:00,473.9,1148.75
2005-01-17,13:00:00,514.3,1166.25
2005-01-17,14:00:00,504.1,1170.0
2005-01-17,15:00:00,507.6,1176.25
2005-01-17,16:00:00,528.6,1146.5
2005-01-17,17:00:00,676.4,1294.0
2005-01-17,18:00:00,1216.0,1682.5
2005-01-17,19:00:00,1229.6,1614.5
2005-01-17,20:00:00,581.9,1256.25
2005-01-17,21:00:00,460.1,1204.75
2005-01-17,22:00:00,339.9,1086.5
2005-01-17,23:00:00,298.2,1091.5
2005-01-18,00:00:00,300.4,1038.5
2005-01-18,01:00:00,223.2,1001.0
2005-01-18,02:00:00,151.3,925.0
2005-01-18,03:00:00,-200.0,880.25
2005-01-18,04:00:00,108.2,873.0
2005-01-18,05:00:00,124.5,879.5
2005-01-18,06:00:00,181.4,949.5
2005-01-18,07:00:00,340.7,1038.75
2005-01-18,08:00:00,552.0,1284.0
2005-01-18,09:00:00,838.6,1350.0
2005-01-18,10:00:00,1048.8,1476.0
2005-01-18,11:00:00,796.0,1341.75
2005-01-18,12:00:00,999.4,1487.75
2005-01-18,13:00:00,1021.6,1557.0
2005-01-18,14:00:00,1023.2,1609.75
2005-01-18,15:00:00,1064.9,1583.25
2005-01-18,16:00:00,1097.8,1620.0
2005-01-18,17:00:00,1099.4,1604.75
2005-01-18,18:00:00,939.3,1604.0
2005-01-18,19:00:00,875.3,1581.5
2005-01-18,20:00:00,745.2,1522.75
2005-01-18,21:00:00,338.5,1171.5
2005-01-18,22:00:00,135.1,1021.0
2005-01-18,23:00:00,167.4,1125.25
2005-01-19,00:00:00,231.9,1196.5
2005-01-19,01:00:00,272.9,1173.5
2005-01-19,02:00:00,165.3,1105.5
2005-01-19,03:00:00,-200.0,872.5
2005-01-19,04:00:00,74.6,828.0
2005-01-19,05:00:00,53.3,829.5
2005-01-19,06:00:00,71.6,840.0
2005-01-19,07:00:00,130.3,909.25
2005-01-19,08:00:00,265.4,1098.0
2005-01-19,09:00:00,314.4,1036.0
2005-01-19,10:00:00,193.5,911.75
2005-01-19,11:00:00,180.4,872.5
2005-01-19,12:00:00,180.8,889.25
2005-01-19,13:00:00,193.1,965.0
2005-01-19,14:00:00,262.8,1009.25
2005-01-19,15:00:00,176.2,918.0
2005-01-19,16:00:00,168.3,920.25
2005-01-19,17:00:00,169.5,922.75
2005-01-19,18:00:00,234.1,1020.5
2005-01-19,19:00:00,255.8,997.5
2005-01-19,20:00:00,257.3,1060.75
2005-01-19,21:00:00,316.6,1016.25
2005-01-19,22:00:00,134.5,859.33333333333
2005-01-19,23:00:00,159.4,945.0
2005-01-20,00:00:00,186.2,936.75
2005-01-20,01:00:00,102.0,875.5
2005-01-20,02:00:00,74.9,830.5
2005-01-20,03:00:00,-200.0,828.25
2005-01-20,04:00:00,41.0,809.5
2005-01-20,05:00:00,50.0,821.75
2005-01-20,06:00:00,189.1,898.25
2005-01-20,07:00:00,181.9,908.75
2005-01-20,08:00:00,636.4,1255.75
2005-01-20,09:00:00,703.9,1297.75
2005-01-20,10:00:00,853.9,1325.75
2005-01-20,11:00:00,651.6,1139.25
2005-01-20,12:00:00,528.8,1135.0
2005-01-20,13:00:00,438.2,1117.0
2005-01-20,14:00:00,438.2,1093.5
2005-01-20,15:00:00,378.0,981.75
2005-01-20,16:00:00,481.8,1107.25
2005-01-20,17:00:00,709.2,1289.5
2005-01-20,18:00:00,795.9,1444.75
2005-01-20,19:00:00,605.0,1356.5
2005-01-20,20:00:00,472.1,1248.25
2005-01-20,21:00:00,410.6,1220.25
2005-01-20,22:00:00,264.3,1137.25
2005-01-20,23:00:00,217.4,1102.0
2005-01-21,00:00:00,210.7,1081.75
2005-01-21,01:00:00,179.2,1053.25
2005-01-21,02:00:00,134.5,1002.5
2005-01-21,03:00:00,-200.0,1018.75
2005-01-21,04:00:00,221.2,1070.75
2005-01-21,05:00:00,284.3,1117.75
2005-01-21,06:00:00,357.0,1205.75
2005-01-21,07:00:00,468.9,1256.25
2005-01-21,08:00:00,765.6,1500.5
2005-01-21,09:00:00,874.6,1578.0
2005-01-21,10:00:00,800.3,1427.25
2005-01-21,11:00:00,814.7,1440.0
2005-01-21,12:00:00,840.6,1522.25
2005-01-21,13:00:00,827.1,1516.5
2005-01-21,14:00:00,402.1,1300.0
2005-01-21,15:00:00,414.9,1400.5
2005-01-21,16:00:00,434.9,1550.75
2005-01-21,17:00:00,569.9,1411.25
2005-01-21,18:00:00,529.6,1433.75
2005-01-21,19:00:00,616.8,1488.75
2005-01-21,20:00:00,983.3,1834.75
2005-01-21,21:00:00,1199.5,1804.25
2005-01-21,22:00:00,1028.4,1579.0
2005-01-21,23:00:00,797.1,1507.5
2005-01-22,00:00:00,976.7,1535.0
2005-01-22,01:00:00,810.6,1395.0
2005-01-22,02:00:00,756.6,1391.5
2005-01-22,03:00:00,-200.0,1325.75
2005-01-22,04:00:00,388.0,1296.5
2005-01-22,05:00:00,497.1,1331.0
2005-01-22,06:00:00,581.8,1288.25
2005-01-22,07:00:00,574.0,1322.0
2005-01-22,08:00:00,587.6,1390.0
2005-01-22,09:00:00,645.1,1442.75
2005-01-22,10:00:00,643.2,1496.25
2005-01-22,11:00:00,627.9,1438.75
2005-01-22,12:00:00,546.9,1432.0
2005-01-22,13:00:00,461.4,1397.6666666667
2005-01-22,14:00:00,455.2,1379.75
2005-01-22,15:00:00,243.5,1021.75
2005-01-22,16:00:00,202.0,973.25
2005-01-22,17:00:00,256.2,950.75
2005-01-22,18:00:00,309.6,987.0
2005-01-22,19:00:00,390.7,1100.25
2005-01-22,20:00:00,443.6,1063.75
2005-01-22,21:00:00,794.1,1316.25
2005-01-22,22:00:00,715.8,1262.0
2005-01-22,23:00:00,564.7,1258.75
2005-01-23,00:00:00,450.9,1165.5
2005-01-23,01:00:00,313.1,1065.5
2005-01-23,02:00:00,241.4,1050.5
2005-01-23,03:00:00,-200.0,992.0
2005-01-23,04:00:00,224.0,969.25
2005-01-23,05:00:00,82.4,861.5
2005-01-23,06:00:00,88.6,858.5
2005-01-23,07:00:00,92.5,849.25
2005-01-23,08:00:00,134.4,879.0
2005-01-23,09:00:00,188.9,956.25
2005-01-23,10:00:00,291.9,1038.75
2005-01-23,11:00:00,325.6,1066.0
2005-01-23,12:00:00,396.8,1124.25
2005-01-23,13:00:00,371.0,1160.0
2005-01-23,14:00:00,304.7,1110.0
2005-01-23,15:00:00,328.3,1138.25
2005-01-23,16:00:00,281.2,1094.75
2005-01-23,17:00:00,167.8,1044.75
2005-01-23,18:00:00,183.0,1078.0
2005-01-23,19:00:00,216.5,1168.75
2005-01-23,20:00:00,245.3,1174.0
2005-01-23,21:00:00,154.3,1075.25
2005-01-23,22:00:00,140.6,1044.0
2005-01-23,23:00:00,209.5,1109.75
2005-01-24,00:00:00,139.9,1085.5
2005-01-24,01:00:00,190.8,1092.25
2005-01-24,02:00:00,248.4,1126.5
2005-01-24,03:00:00,-200.0,881.25
2005-01-24,04:00:00,49.9,830.5
2005-01-24,05:00:00,42.6,790.75
2005-01-24,06:00:00,86.4,835.75
2005-01-24,07:00:00,151.8,906.75
2005-01-24,08:00:00,340.7,1174.0
2005-01-24,09:00:00,355.1,1093.75
2005-01-24,10:00:00,327.0,991.5
2005-01-24,11:00:00,239.9,954.75
2005-01-24,12:00:00,216.5,958.75
2005-01-24,13:00:00,190.7,980.75
2005-01-24,14:00:00,-200.0,946.5
2005-01-24,15:00:00,255.6,1023.0
2005-01-24,16:00:00,287.1,1009.0
2005-01-24,17:00:00,278.4,1006.5
2005-01-24,18:00:00,302.0,1054.0
2005-01-24,19:00:00,258.9,1018.0
2005-01-24,20:00:00,220.8,976.0
2005-01-24,21:00:00,141.5,871.5
2005-01-24,22:00:00,93.3,804.5
2005-01-24,23:00:00,70.6,800.0
2005-01-25,00:00:00,65.5,784.5
2005-01-25,01:00:00,48.6,757.0
2005-01-25,02:00:00,29.1,750.5
2005-01-25,03:00:00,-200.0,766.25
2005-01-25,04:00:00,19.4,759.0
2005-01-25,05:00:00,20.2,757.5
2005-01-25,06:00:00,38.7,760.5
2005-01-25,07:00:00,77.2,762.0
2005-01-25,08:00:00,180.4,868.75
2005-01-25,09:00:00,243.3,937.75
2005-01-25,10:00:00,235.7,951.25
2005-01-25,11:00:00,297.1,891.75
2005-01-25,12:00:00,234.5,875.75
2005-01-25,13:00:00,185.7,871.75
2005-01-25,14:00:00,196.2,893.0
2005-01-25,15:00:00,167.3,879.25
2005-01-25,16:00:00,210.5,895.5
2005-01-25,17:00:00,194.2,908.5
2005-01-25,18:00:00,206.3,958.25
2005-01-25,19:00:00,211.2,984.25
2005-01-25,20:00:00,197.3,991.25
2005-01-25,21:00:00,138.6,880.75
2005-01-25,22:00:00,113.2,853.25
2005-01-25,23:00:00,80.9,803.75
2005-01-26,00:00:00,63.3,788.25
2005-01-26,01:00:00,55.4,788.0
2005-01-26,02:00:00,31.1,763.25
2005-01-26,03:00:00,-200.0,771.25
2005-01-26,04:00:00,20.2,746.5
2005-01-26,05:00:00,17.3,744.25
2005-01-26,06:00:00,42.1,773.75
2005-01-26,07:00:00,89.5,799.75
2005-01-26,08:00:00,227.3,895.5
2005-01-26,09:00:00,249.7,913.0
2005-01-26,10:00:00,218.6,871.0
2005-01-26,11:00:00,210.8,872.0
2005-01-26,12:00:00,188.9,858.0
2005-01-26,13:00:00,180.4,876.25
2005-01-26,14:00:00,197.0,900.0
2005-01-26,15:00:00,197.6,863.5
2005-01-26,16:00:00,202.7,901.5
2005-01-26,17:00:00,187.9,915.5
2005-01-26,18:00:00,293.5,1004.0
2005-01-26,19:00:00,301.7,1023.5
2005-01-26,20:00:00,260.8,1011.0
2005-01-26,21:00:00,232.4,1005.75
2005-01-26,22:00:00,153.8,912.75
2005-01-26,23:00:00,120.1,904.75
2005-01-27,00:00:00,116.8,871.5
2005-01-27,01:00:00,108.3,842.75
2005-01-27,02:00:00,96.7,863.25
2005-01-27,03:00:00,-200.0,790.75
2005-01-27,04:00:00,28.4,769.0
2005-01-27,05:00:00,27.0,777.75
2005-01-27,06:00:00,80.7,800.5
2005-01-27,07:00:00,129.4,826.75
2005-01-27,08:00:00,336.4,1037.75
2005-01-27,09:00:00,334.6,1040.0
2005-01-27,10:00:00,317.8,979.75
2005-01-27,11:00:00,201.2,911.75
2005-01-27,12:00:00,166.2,887.0
2005-01-27,13:00:00,192.1,922.25
2005-01-27,14:00:00,198.4,927.5
2005-01-27,15:00:00,198.0,920.5
2005-01-27,16:00:00,222.5,904.5
2005-01-27,17:00:00,224.0,906.0
2005-01-27,18:00:00,265.8,980.75
2005-01-27,19:00:00,325.6,1052.5
2005-01-27,20:00:00,342.8,1085.6666666667
2005-01-27,21:00:00,243.3,966.75
2005-01-27,22:00:00,176.7,902.25
2005-01-27,23:00:00,154.9,915.5
2005-01-28,00:00:00,143.1,894.5
2005-01-28,01:00:00,124.3,866.0
2005-01-28,02:00:00,93.8,860.75
2005-01-28,03:00:00,-200.0,845.0
2005-01-28,04:00:00,56.3,848.75
2005-01-28,05:00:00,58.1,817.5
2005-01-28,06:00:00,104.9,864.25
2005-01-28,07:00:00,121.8,855.5
2005-01-28,08:00:00,274.4,1023.5
2005-01-28,09:00:00,341.9,1050.0
2005-01-28,10:00:00,295.9,983.5
2005-01-28,11:00:00,278.5,990.0
2005-01-28,12:00:00,324.7,970.0
2005-01-28,13:00:00,221.7,942.75
2005-01-28,14:00:00,279.1,994.25
2005-01-28,15:00:00,248.3,931.5
2005-01-28,16:00:00,192.9,891.0
2005-01-28,17:00:00,256.2,-200.0
2005-01-28,18:00:00,287.5,-200.0
2005-01-28,19:00:00,300.1,-200.0
2005-01-28,20:00:00,223.5,-200.0
2005-01-28,21:00:00,219.1,-200.0
2005-01-28,22:00:00,144.7,-200.0
2005-01-28,23:00:00,114.7,-200.0
2005-01-29,00:00:00,136.1,-200.0
2005-01-29,01:00:00,106.9,-200.0
2005-01-29,02:00:00,70.3,792.75
2005-01-29,03:00:00,-200.0,789.75
2005-01-29,04:00:00,36.6,776.0
2005-01-29,05:00:00,33.4,766.0
2005-01-29,06:00:00,43.2,774.25
2005-01-29,07:00:00,73.2,800.5
2005-01-29,08:00:00,125.2,846.5
2005-01-29,09:00:00,153.7,874.25
2005-01-29,10:00:00,139.8,879.0
2005-01-29,11:00:00,150.1,887.75
2005-01-29,12:00:00,139.3,872.5
2005-01-29,13:00:00,134.5,876.75
2005-01-29,14:00:00,152.0,892.75
2005-01-29,15:00:00,120.9,866.0
2005-01-29,16:00:00,121.7,873.25
2005-01-29,17:00:00,166.7,910.75
2005-01-29,18:00:00,165.1,908.0
2005-01-29,19:00:00,189.5,907.25
2005-01-29,20:00:00,175.6,925.25
2005-01-29,21:00:00,195.8,919.5
2005-01-29,22:00:00,102.6,865.0
2005-01-29,23:00:00,91.2,867.25
2005-01-30,00:00:00,119.0,899.5
2005-01-30,01:00:00,146.8,901.25
2005-01-30,02:00:00,101.2,863.0
2005-01-30,03:00:00,-200.0,883.75
2005-01-30,04:00:00,102.3,872.75
2005-01-30,05:00:00,55.1,805.75
2005-01-30,06:00:00,50.5,800.5
2005-01-30,07:00:00,53.4,790.25
2005-01-30,08:00:00,73.6,805.0
2005-01-30,09:00:00,113.0,842.75
2005-01-30,10:00:00,107.1,849.25
2005-01-30,11:00:00,101.3,871.66666666667
2005-01-30,12:00:00,128.8,889.5
2005-01-30,13:00:00,125.9,873.5
2005-01-30,14:00:00,131.6,862.5
2005-01-30,15:00:00,100.6,839.5
2005-01-30,16:00:00,128.1,844.5
2005-01-30,17:00:00,169.9,888.0
2005-01-30,18:00:00,174.1,845.25
2005-01-30,19:00:00,214.7,880.25
2005-01-30,20:00:00,248.1,916.5
2005-01-30,21:00:00,247.3,926.5
2005-01-30,22:00:00,154.3,868.0
2005-01-30,23:00:00,185.9,932.0
2005-01-31,00:00:00,230.6,971.25
2005-01-31,01:00:00,174.0,890.75
2005-01-31,02:00:00,68.4,806.25
2005-01-31,03:00:00,-200.0,787.25
2005-01-31,04:00:00,39.3,790.5
2005-01-31,05:00:00,38.7,787.25
2005-01-31,06:00:00,54.4,813.5
2005-01-31,07:00:00,158.0,843.5
2005-01-31,08:00:00,350.4,1049.25
2005-01-31,09:00:00,-200.0,1201.0
2005-01-31,10:00:00,584.4,1293.0
2005-01-31,11:00:00,478.1,1120.5
2005-01-31,12:00:00,563.3,1112.0
2005-01-31,13:00:00,413.8,1060.0
2005-01-31,14:00:00,397.6,1056.0
2005-01-31,15:00:00,450.5,1130.5
2005-01-31,16:00:00,503.3,1162.0
2005-01-31,17:00:00,639.8,1282.75
2005-01-31,18:00:00,842.9,1414.25
2005-01-31,19:00:00,953.9,1486.25
2005-01-31,20:00:00,983.9,1522.75
2005-01-31,21:00:00,585.8,1283.25
2005-01-31,22:00:00,359.7,1109.0
2005-01-31,23:00:00,230.7,1055.25
2005-02-01,00:00:00,199.7,1037.5
2005-02-01,01:00:00,152.9,995.5
2005-02-01,02:00:00,134.7,994.75
2005-02-01,03:00:00,-200.0,999.75
2005-02-01,04:00:00,195.8,1041.5
2005-02-01,05:00:00,207.8,1041.5
2005-02-01,06:00:00,241.1,1024.0
2005-02-01,07:00:00,417.3,1146.75
2005-02-01,08:00:00,896.0,1496.25
2005-02-01,09:00:00,966.1,1541.25
2005-02-01,10:00:00,878.3,1490.5
2005-02-01,11:00:00,985.4,1533.0
2005-02-01,12:00:00,1016.7,1507.0
2005-02-01,13:00:00,682.8,1451.25
2005-02-01,14:00:00,659.6,1432.0
2005-02-01,15:00:00,492.4,1407.5
2005-02-01,16:00:00,497.1,1377.25
2005-02-01,17:00:00,562.2,1454.0
2005-02-01,18:00:00,539.4,1268.25
2005-02-01,19:00:00,502.1,1258.75
2005-02-01,20:00:00,451.6,1260.5
2005-02-01,21:00:00,357.0,1132.75
2005-02-01,22:00:00,288.7,1054.25
2005-02-01,23:00:00,221.0,1054.75
2005-02-02,00:00:00,204.2,1059.0
2005-02-02,01:00:00,183.0,1062.75
2005-02-02,02:00:00,222.2,1134.6666666667
2005-02-02,03:00:00,-200.0,1125.5
2005-02-02,04:00:00,210.4,1058.25
2005-02-02,05:00:00,185.3,1039.75
2005-02-02,06:00:00,257.0,1068.5
2005-02-02,07:00:00,297.3,1041.75
2005-02-02,08:00:00,573.0,1322.25
2005-02-02,09:00:00,883.2,1549.25
2005-02-02,10:00:00,823.5,1415.75
2005-02-02,11:00:00,692.6,1336.75
2005-02-02,12:00:00,713.7,1280.75
2005-02-02,13:00:00,387.8,1036.5
2005-02-02,14:00:00,337.3,1028.25
2005-02-02,15:00:00,326.0,983.5
2005-02-02,16:00:00,328.5,1010.25
2005-02-02,17:00:00,464.8,1112.75
2005-02-02,18:00:00,612.1,1253.0
2005-02-02,19:00:00,759.0,1399.5
2005-02-02,20:00:00,770.6,1470.0
2005-02-02,21:00:00,654.6,1280.75
2005-02-02,22:00:00,332.3,1083.75
2005-02-02,23:00:00,286.9,1097.0
2005-02-03,00:00:00,241.6,1032.25
2005-02-03,01:00:00,242.2,1046.0
2005-02-03,02:00:00,191.8,974.75
2005-02-03,03:00:00,-200.0,931.5
2005-02-03,04:00:00,133.5,926.25
2005-02-03,05:00:00,142.1,932.25
2005-02-03,06:00:00,194.3,936.75
2005-02-03,07:00:00,215.6,995.75
2005-02-03,08:00:00,728.3,1382.0
2005-02-03,09:00:00,974.6,1543.5
2005-02-03,10:00:00,947.3,1428.75
2005-02-03,11:00:00,790.0,1312.0
2005-02-03,12:00:00,551.1,1204.75
2005-02-03,13:00:00,565.3,1322.0
2005-02-03,14:00:00,531.6,1301.25
2005-02-03,15:00:00,458.5,1280.25
2005-02-03,16:00:00,406.8,1255.75
2005-02-03,17:00:00,433.8,1358.0
2005-02-03,18:00:00,980.0,1713.0
2005-02-03,19:00:00,965.9,1654.75
2005-02-03,20:00:00,646.3,1443.5
2005-02-03,21:00:00,470.5,1313.75
2005-02-03,22:00:00,527.7,1368.0
2005-02-03,23:00:00,378.1,1195.0
2005-02-04,00:00:00,234.9,1083.0
2005-02-04,01:00:00,216.8,1055.25
2005-02-04,02:00:00,141.0,972.75
2005-02-04,03:00:00,-200.0,1038.5
2005-02-04,04:00:00,157.6,949.0
2005-02-04,05:00:00,87.4,919.75
2005-02-04,06:00:00,193.7,988.75
2005-02-04,07:00:00,401.4,1099.5
2005-02-04,08:00:00,886.7,1411.25
2005-02-04,09:00:00,654.3,1327.5
2005-02-04,10:00:00,566.3,1308.0
2005-02-04,11:00:00,648.6,1280.0
2005-02-04,12:00:00,308.6,1056.0
2005-02-04,13:00:00,228.5,1018.5
2005-02-04,14:00:00,311.6,1083.5
2005-02-04,15:00:00,276.3,998.25
2005-02-04,16:00:00,235.7,986.5
2005-02-04,17:00:00,311.8,1079.0
2005-02-04,18:00:00,345.1,1096.25
2005-02-04,19:00:00,386.0,1146.0
2005-02-04,20:00:00,355.9,1124.5
2005-02-04,21:00:00,467.4,1129.5
2005-02-04,22:00:00,287.4,1017.0
2005-02-04,23:00:00,238.8,1016.75
2005-02-05,00:00:00,266.0,1041.25
2005-02-05,01:00:00,260.8,1034.0
2005-02-05,02:00:00,223.3,1008.75
2005-02-05,03:00:00,-200.0,1105.25
2005-02-05,04:00:00,271.9,1083.75
2005-02-05,05:00:00,226.2,989.0
2005-02-05,06:00:00,249.7,1046.75
2005-02-05,07:00:00,401.6,1091.0
2005-02-05,08:00:00,708.0,1262.5
2005-02-05,09:00:00,758.9,1165.0
2005-02-05,10:00:00,301.7,965.75
2005-02-05,11:00:00,210.3,926.5
2005-02-05,12:00:00,180.3,908.75
2005-02-05,13:00:00,164.7,940.5
2005-02-05,14:00:00,179.5,903.25
2005-02-05,15:00:00,146.8,890.75
2005-02-05,16:00:00,176.5,903.75
2005-02-05,17:00:00,156.8,899.5
2005-02-05,18:00:00,195.1,925.75
2005-02-05,19:00:00,262.9,998.75
2005-02-05,20:00:00,239.3,993.5
2005-02-05,21:00:00,267.4,1009.75
2005-02-05,22:00:00,214.4,937.5
2005-02-05,23:00:00,236.3,983.0
2005-02-06,00:00:00,251.2,962.5
2005-02-06,01:00:00,255.4,962.0
2005-02-06,02:00:00,235.3,979.5
2005-02-06,03:00:00,-200.0,914.0
2005-02-06,04:00:00,129.4,898.25
2005-02-06,05:00:00,95.3,853.5
2005-02-06,06:00:00,95.0,837.75
2005-02-06,07:00:00,99.7,830.5
2005-02-06,08:00:00,109.9,832.75
2005-02-06,09:00:00,149.0,869.75
2005-02-06,10:00:00,197.2,983.5
2005-02-06,11:00:00,350.6,1064.75
2005-02-06,12:00:00,249.4,967.75
2005-02-06,13:00:00,187.5,911.0
2005-02-06,14:00:00,127.4,867.75
2005-02-06,15:00:00,96.1,868.0
2005-02-06,16:00:00,138.3,904.0
2005-02-06,17:00:00,216.8,944.0
2005-02-06,18:00:00,186.3,924.5
